FlightScheduleID,StaffID,WorkingHours,CheckIn,CheckOut
FS0141,S0005,8,4/1/2023 6:55,4/1/2023 14:55
FS0142,S0017,9,14/6/2022 0:08,14/6/2022 9:08
FS0142,S0006,8,4/3/2022 23:04,5/3/2022 7:04
FS0142,S0003,4,1/10/2023 15:30,1/10/2023 19:30
FS0142,S0012,1,15/7/2024 21:59,15/7/2024 22:59
FS0142,S0010,6,27/3/2024 14:09,27/3/2024 20:09
FS0142,S0013,9,4/2/2023 9:53,4/2/2023 18:53
FS0143,S0011,5,1/2/2024 7:05,1/2/2024 12:05
FS0143,S0005,1,2/4/2024 3:54,2/4/2024 4:54
FS0143,S0020,7,13/8/2022 8:36,13/8/2022 15:36
FS0143,S0002,9,9/3/2023 12:00,9/3/2023 21:00
FS0143,S0009,6,5/3/2022 16:17,5/3/2022 22:17
FS0143,S0010,9,2/8/2022 0:55,2/8/2022 9:55
FS0144,S0004,9,6/9/2023 13:39,6/9/2023 22:39
FS0144,S0007,6,21/4/2022 14:23,21/4/2022 20:23
FS0144,S0002,6,4/7/2023 21:54,5/7/2023 3:54
FS0144,S0019,7,28/7/2023 14:48,28/7/2023 21:48
FS0144,S0011,10,12/6/2024 9:38,12/6/2024 19:38
FS0144,S0018,1,16/6/2023 0:56,16/6/2023 1:56
FS0145,S0018,2,21/9/2022 5:26,21/9/2022 7:26
FS0145,S0014,10,12/5/2022 23:03,13/5/2022 9:03
FS0145,S0007,10,26/8/2024 23:26,27/8/2024 9:26
FS0145,S0009,9,15/7/2024 22:09,16/7/2024 7:09
FS0145,S0012,8,3/1/2024 15:11,3/1/2024 23:11
FS0145,S0011,1,25/4/2024 16:15,25/4/2024 17:15
FS0146,S0011,6,29/4/2023 5:05,29/4/2023 11:05
FS0146,S0004,2,29/10/2022 11:54,29/10/2022 13:54
FS0146,S0006,9,16/7/2024 20:51,17/7/2024 5:51
FS0146,S0009,1,14/9/2022 21:14,14/9/2022 22:14
FS0146,S0008,1,2/7/2023 21:40,2/7/2023 22:40
FS0146,S0001,6,7/6/2022 22:03,8/6/2022 4:03
FS0147,S0018,9,19/3/2022 14:43,19/3/2022 23:43
FS0147,S0019,6,6/8/2023 20:20,7/8/2023 2:20
FS0147,S0013,1,2/8/2023 2:03,2/8/2023 3:03
FS0147,S0002,2,31/5/2023 22:47,1/6/2023 0:47
FS0147,S0007,3,7/6/2024 8:15,7/6/2024 11:15
FS0147,S0016,6,3/1/2022 11:55,3/1/2022 17:55
FS0148,S0008,10,20/8/2022 10:36,20/8/2022 20:36
FS0148,S0005,2,27/10/2022 17:24,27/10/2022 19:24
FS0148,S0017,4,13/8/2024 19:22,13/8/2024 23:22
FS0148,S0015,10,28/9/2022 22:09,29/9/2022 8:09
FS0148,S0016,5,18/10/2023 16:00,18/10/2023 21:00
FS0148,S0020,10,11/4/2023 2:56,11/4/2023 12:56
FS0149,S0016,10,29/8/2024 20:42,30/8/2024 6:42
FS0149,S0008,4,9/8/2024 0:07,9/8/2024 4:07
FS0149,S0001,9,1/8/2022 18:58,2/8/2022 3:58
FS0149,S0005,6,21/6/2022 9:36,21/6/2022 15:36
FS0149,S0003,1,12/5/2023 11:06,12/5/2023 12:06
FS0149,S0019,6,2/4/2023 14:47,2/4/2023 20:47
FS0150,S0010,4,8/7/2023 16:11,8/7/2023 20:11
FS0150,S0018,8,15/2/2023 11:41,15/2/2023 19:41
FS0150,S0016,6,19/5/2022 0:49,19/5/2022 6:49
FS0150,S0015,10,30/3/2023 13:37,30/3/2023 23:37
FS0150,S0006,1,14/11/2023 8:51,14/11/2023 9:51
FS0150,S0008,5,26/3/2023 7:27,26/3/2023 12:27
FS0151,S0005,8,9/9/2022 9:39,9/9/2022 17:39
FS0151,S0012,6,18/9/2023 3:00,18/9/2023 9:00
FS0151,S0016,9,19/1/2024 7:44,19/1/2024 16:44
FS0151,S0018,2,13/7/2023 15:46,13/7/2023 17:46
FS0151,S0014,8,27/3/2023 2:53,27/3/2023 10:53
FS0151,S0010,9,27/7/2024 4:44,27/7/2024 13:44
FS0152,S0001,8,12/6/2023 4:31,12/6/2023 12:31
FS0152,S0008,3,28/9/2023 20:25,28/9/2023 23:25
FS0152,S0003,6,22/6/2024 10:59,22/6/2024 16:59
FS0152,S0019,7,21/5/2023 4:43,21/5/2023 11:43
FS0152,S0012,8,7/2/2023 5:44,7/2/2023 13:44
FS0152,S0020,4,19/4/2022 18:09,19/4/2022 22:09
FS0153,S0009,8,11/11/2023 17:44,12/11/2023 1:44
FS0153,S0017,6,16/1/2023 4:16,16/1/2023 10:16
FS0153,S0016,7,11/6/2022 23:10,12/6/2022 6:10
FS0153,S0012,3,2/6/2022 3:15,2/6/2022 6:15
FS0153,S0019,9,13/7/2023 9:12,13/7/2023 18:12
FS0153,S0003,3,13/7/2023 5:27,13/7/2023 8:27
FS0154,S0016,3,6/10/2023 4:21,6/10/2023 7:21
FS0154,S0018,8,7/8/2022 2:34,7/8/2022 10:34
FS0154,S0011,4,4/8/2022 17:00,4/8/2022 21:00
FS0154,S0009,7,1/10/2022 12:04,1/10/2022 19:04
FS0154,S0005,1,16/2/2024 10:34,16/2/2024 11:34
FS0154,S0002,6,3/5/2024 9:35,3/5/2024 15:35
FS0155,S0001,3,30/4/2024 4:01,30/4/2024 7:01
FS0155,S0005,10,18/2/2023 18:56,19/2/2023 4:56
FS0155,S0009,7,23/9/2022 20:37,24/9/2022 3:37
FS0155,S0010,5,10/6/2023 22:59,11/6/2023 3:59
FS0155,S0007,4,20/11/2023 9:01,20/11/2023 13:01
FS0155,S0016,2,30/8/2022 7:31,30/8/2022 9:31
FS0156,S0017,10,10/7/2024 17:15,11/7/2024 3:15
FS0156,S0006,10,5/6/2022 1:45,5/6/2022 11:45
FS0156,S0019,1,27/1/2022 9:30,27/1/2022 10:30
FS0156,S0001,7,26/6/2023 8:03,26/6/2023 15:03
FS0156,S0009,9,18/7/2024 9:11,18/7/2024 18:11
FS0156,S0002,5,5/4/2022 3:25,5/4/2022 8:25
FS0157,S0009,7,10/2/2024 22:09,11/2/2024 5:09
FS0157,S0013,7,7/2/2024 20:21,8/2/2024 3:21
FS0157,S0002,6,11/7/2024 10:01,11/7/2024 16:01
FS0157,S0019,6,12/1/2023 22:36,13/1/2023 4:36
FS0157,S0005,6,18/5/2024 6:46,18/5/2024 12:46
FS0157,S0001,5,13/11/2023 2:06,13/11/2023 7:06
FS0158,S0012,4,3/3/2022 1:31,3/3/2022 5:31
FS0158,S0004,1,13/3/2022 7:48,13/3/2022 8:48
FS0158,S0009,2,17/2/2023 19:02,17/2/2023 21:02
FS0158,S0005,1,5/1/2022 22:45,5/1/2022 23:45
FS0158,S0013,5,22/9/2022 23:15,23/9/2022 4:15
FS0158,S0019,5,15/10/2023 3:07,15/10/2023 8:07
FS0159,S0005,3,4/1/2024 13:27,4/1/2024 16:27
FS0159,S0020,9,25/8/2023 10:55,25/8/2023 19:55
FS0159,S0004,7,12/3/2022 6:52,12/3/2022 13:52
FS0159,S0002,3,4/9/2024 20:48,4/9/2024 23:48
FS0159,S0008,8,26/1/2022 8:49,26/1/2022 16:49
FS0159,S0009,2,29/10/2023 22:50,30/10/2023 0:50
FS0160,S0013,7,13/4/2024 20:02,14/4/2024 3:02
FS0160,S0017,2,22/6/2022 0:38,22/6/2022 2:38
FS0160,S0009,8,9/7/2022 20:56,10/7/2022 4:56
FS0160,S0001,5,16/7/2022 23:42,17/7/2022 4:42
FS0160,S0020,8,3/8/2024 9:29,3/8/2024 17:29
FS0160,S0015,4,16/5/2023 12:31,16/5/2023 16:31
FS0161,S0019,5,25/4/2022 22:37,26/4/2022 3:37
FS0161,S0007,5,10/2/2024 7:53,10/2/2024 12:53
FS0161,S0009,5,18/11/2022 22:29,19/11/2022 3:29
FS0161,S0001,8,4/7/2022 14:13,4/7/2022 22:13
FS0161,S0004,3,1/1/2023 22:19,2/1/2023 1:19
FS0161,S0012,4,16/7/2022 7:49,16/7/2022 11:49
FS0162,S0003,1,2/3/2023 23:06,3/3/2023 0:06
FS0162,S0004,3,16/1/2022 9:46,16/1/2022 12:46
FS0162,S0016,7,3/3/2022 9:50,3/3/2022 16:50
FS0162,S0015,10,17/11/2022 6:57,17/11/2022 16:57
FS0162,S0014,10,19/5/2023 19:41,20/5/2023 5:41
FS0162,S0001,4,16/3/2024 8:42,16/3/2024 12:42
FS0163,S0017,6,23/12/2023 12:09,23/12/2023 18:09
FS0163,S0003,6,30/9/2022 1:40,30/9/2022 7:40
FS0163,S0012,6,20/1/2024 11:36,20/1/2024 17:36
FS0163,S0020,7,4/7/2023 19:58,5/7/2023 2:58
FS0163,S0004,10,13/6/2022 18:20,14/6/2022 4:20
FS0163,S0011,7,15/2/2024 13:51,15/2/2024 20:51
FS0164,S0011,1,28/1/2022 19:11,28/1/2022 20:11
FS0164,S0014,6,5/3/2023 9:09,5/3/2023 15:09
FS0164,S0003,10,30/11/2022 20:22,1/12/2022 6:22
FS0164,S0012,1,17/10/2022 13:43,17/10/2022 14:43
FS0164,S0001,9,14/5/2024 9:34,14/5/2024 18:34
FS0164,S0007,9,10/10/2022 3:14,10/10/2022 12:14
FS0165,S0009,3,28/4/2024 0:03,28/4/2024 3:03
FS0165,S0007,6,25/3/2022 22:55,26/3/2022 4:55
FS0165,S0005,10,6/6/2024 2:12,6/6/2024 12:12
FS0165,S0004,8,14/5/2023 12:42,14/5/2023 20:42
FS0165,S0012,10,21/7/2022 20:47,22/7/2022 6:47
FS0165,S0015,9,19/7/2024 4:28,19/7/2024 13:28
FS0166,S0005,1,21/4/2024 21:40,21/4/2024 22:40
FS0166,S0016,3,7/8/2024 9:39,7/8/2024 12:39
FS0166,S0012,4,3/4/2023 16:08,3/4/2023 20:08
FS0166,S0020,6,2/2/2023 3:12,2/2/2023 9:12
FS0166,S0006,8,1/4/2023 20:09,2/4/2023 4:09
FS0166,S0014,3,10/6/2023 4:39,10/6/2023 7:39
FS0167,S0005,4,16/4/2022 6:45,16/4/2022 10:45
FS0167,S0002,7,20/1/2022 4:55,20/1/2022 11:55
FS0167,S0013,7,2/3/2024 8:10,2/3/2024 15:10
FS0167,S0018,6,6/12/2023 16:56,6/12/2023 22:56
FS0167,S0016,1,20/3/2024 10:15,20/3/2024 11:15
FS0167,S0020,10,28/3/2022 12:17,28/3/2022 22:17
FS0168,S0003,2,18/6/2024 20:31,18/6/2024 22:31
FS0168,S0018,2,13/7/2024 7:18,13/7/2024 9:18
FS0168,S0019,1,28/6/2023 4:04,28/6/2023 5:04
FS0168,S0005,1,23/6/2024 16:27,23/6/2024 17:27
FS0168,S0009,10,10/3/2022 8:01,10/3/2022 18:01
FS0168,S0006,6,21/8/2023 6:27,21/8/2023 12:27
FS0169,S0002,6,2/6/2023 3:14,2/6/2023 9:14
FS0169,S0009,7,8/1/2023 3:09,8/1/2023 10:09
FS0169,S0010,7,4/4/2024 10:33,4/4/2024 17:33
FS0169,S0011,1,23/6/2024 9:43,23/6/2024 10:43
FS0169,S0012,7,3/8/2022 3:02,3/8/2022 10:02
FS0169,S0018,4,12/8/2022 18:08,12/8/2022 22:08
FS0170,S0017,9,26/1/2023 8:23,26/1/2023 17:23
FS0170,S0008,6,14/8/2023 10:46,14/8/2023 16:46
FS0170,S0003,8,28/3/2024 10:14,28/3/2024 18:14
FS0170,S0015,7,28/2/2023 12:46,28/2/2023 19:46
FS0170,S0016,7,20/5/2023 22:59,21/5/2023 5:59
FS0170,S0001,7,19/10/2022 19:32,20/10/2022 2:32
FS0171,S0001,8,29/8/2022 14:07,29/8/2022 22:07
FS0171,S0003,5,31/8/2022 20:19,1/9/2022 1:19
FS0171,S0016,5,7/5/2024 1:18,7/5/2024 6:18
FS0171,S0009,5,2/2/2022 22:47,3/2/2022 3:47
FS0171,S0019,1,15/8/2022 0:54,15/8/2022 1:54
FS0171,S0014,6,3/3/2023 4:03,3/3/2023 10:03
FS0172,S0010,2,15/9/2022 15:34,15/9/2022 17:34
FS0172,S0001,1,24/8/2023 3:36,24/8/2023 4:36
FS0172,S0009,6,4/3/2022 4:29,4/3/2022 10:29
FS0172,S0006,1,28/6/2024 11:31,28/6/2024 12:31
FS0172,S0013,3,27/9/2023 8:55,27/9/2023 11:55
FS0172,S0002,4,1/8/2022 14:51,1/8/2022 18:51
FS0173,S0004,3,28/5/2022 12:38,28/5/2022 15:38
FS0173,S0011,3,19/2/2024 3:11,19/2/2024 6:11
FS0173,S0017,2,4/7/2023 2:37,4/7/2023 4:37
FS0173,S0009,5,13/12/2022 1:23,13/12/2022 6:23
FS0173,S0013,5,8/1/2024 8:48,8/1/2024 13:48
FS0173,S0002,8,1/11/2022 20:37,2/11/2022 4:37
FS0174,S0002,9,30/3/2024 3:58,30/3/2024 12:58
FS0174,S0015,2,6/6/2022 5:48,6/6/2022 7:48
FS0174,S0014,1,17/3/2024 18:13,17/3/2024 19:13
FS0174,S0007,4,24/9/2022 7:43,24/9/2022 11:43
FS0174,S0008,4,9/4/2022 8:57,9/4/2022 12:57
FS0174,S0016,2,29/11/2023 0:10,29/11/2023 2:10
FS0175,S0014,2,14/2/2024 19:39,14/2/2024 21:39
FS0175,S0020,7,9/1/2024 13:24,9/1/2024 20:24
FS0175,S0013,8,1/1/2024 10:35,1/1/2024 18:35
FS0175,S0012,1,29/3/2024 14:44,29/3/2024 15:44
FS0175,S0018,8,18/6/2024 23:39,19/6/2024 7:39
FS0175,S0002,2,10/6/2023 5:47,10/6/2023 7:47
FS0176,S0009,4,26/8/2022 5:57,26/8/2022 9:57
FS0176,S0019,2,13/2/2024 8:23,13/2/2024 10:23
FS0176,S0007,7,14/10/2023 0:46,14/10/2023 7:46
FS0176,S0001,5,29/8/2022 6:46,29/8/2022 11:46
FS0176,S0013,4,17/2/2022 15:34,17/2/2022 19:34
FS0176,S0002,4,11/7/2022 3:25,11/7/2022 7:25
FS0177,S0007,6,4/11/2022 10:50,4/11/2022 16:50
FS0177,S0012,8,20/1/2023 10:52,20/1/2023 18:52
FS0177,S0008,1,12/4/2024 16:37,12/4/2024 17:37
FS0177,S0015,6,19/7/2023 7:50,19/7/2023 13:50
FS0177,S0001,6,30/1/2022 23:56,31/1/2022 5:56
FS0177,S0013,3,3/9/2024 5:43,3/9/2024 8:43
FS0178,S0009,6,28/4/2022 0:34,28/4/2022 6:34
FS0178,S0005,9,5/7/2022 4:01,5/7/2022 13:01
FS0178,S0002,7,15/12/2023 3:25,15/12/2023 10:25
FS0178,S0016,3,19/3/2024 10:38,19/3/2024 13:38
FS0178,S0015,5,12/4/2024 10:51,12/4/2024 15:51
FS0178,S0020,9,18/8/2023 11:47,18/8/2023 20:47
FS0179,S0011,2,6/12/2022 22:37,7/12/2022 0:37
FS0179,S0019,4,5/6/2024 11:47,5/6/2024 15:47
FS0179,S0002,2,11/6/2022 6:40,11/6/2022 8:40
FS0179,S0015,8,15/3/2024 5:22,15/3/2024 13:22
FS0179,S0010,6,24/6/2023 15:36,24/6/2023 21:36
FS0179,S0009,4,8/3/2024 18:47,8/3/2024 22:47
FS0180,S0017,10,12/8/2024 9:11,12/8/2024 19:11
FS0180,S0002,2,29/5/2023 11:34,29/5/2023 13:34
FS0180,S0008,3,2/8/2024 7:24,2/8/2024 10:24
FS0180,S0010,8,26/3/2022 1:44,26/3/2022 9:44
FS0180,S0006,5,13/12/2022 10:42,13/12/2022 15:42
FS0180,S0007,8,21/2/2024 20:14,22/2/2024 4:14
